Event,Time,Team Name,Name,Game Period,Outcome,Player,Location X,Location Y,PSR,Colormark,Positive,Score
109,00:30:46,Lavey,Substitution,1,Player 19,Player 9,,,0,,YES,0
110,00:30:49,Lavey,Kickout,1,Lost clean,Benny McConnell,0.5722561,0.2622682,1,#ed1c24,0,0
111,00:31:23,Killinkere,Attacks,1,Shot taken,David Ryan,,,0,,1,0
112,00:31:46,Lavey,Kickout,1,Break lost,Ryan Smith,0.3751524,0.8451674,1,,0,0
113,00:32:08,Killinkere,Possession lost,1,In Contact,Philip Corrigan,,,-1,,1,0
114,00:32:36,Lavey,Shot from play,1,Wide,Player 7,0.81875,0.45505,0,#ed1c24,1,0
115,00:32:41,Lavey,Attacks,1,Shot taken,Player 7,,,0,,1,0
116,00:31:06,Lavey,Free conceded,2,Defensive third,,,,-1,,1,0
117,00:31:33,Killinkere,Scoreable free,2,Point,Fiachra Mooney,0.8114329,0.3442385,1,#ffffff,1,1
118,00:31:36,Killinkere,Attacks,2,Mark taken,Fiachra Mooney,,,1,,1,0
119,00:31:49,Lavey,Kickout,2,Lost clean,Ryan Smith,0.7309451,0.1863699,1,#ed1c24,0,0
120,00:32:01,Killinkere,Possession lost,2,Handling,,,,-1,,1,0
121,00:32:07,Killinkere,Free conceded,2,Attacking third,,,,0,,1,0
122,00:32:27,Lavey,Shot from play,2,Point,Player 19,0.06509146,0.7502945,1,#ffffff,1,1
123,00:32:31,Lavey,Attacks,2,Shot taken,Player 19,,,0,,1,0
124,00:32:50,Lavey,Free conceded,2,Middle third,,,,0,,1,0
125,00:33:22,Killinkere,Shot from play,2,Wide,Fiachra Mooney,0.8864329,0.5772463,0,#ed1c24,1,0
126,00:33:30,Killinkere,Attacks,2,Shot taken,Fiachra Mooney,,,0,,1,0
127,00:34:33,Lavey,Kickout,2,Break lost,Cian Fitzsimons,0.3669207,0.5355023,1,,0,0
128,00:34:57,Killinkere,Free conceded,2,Middle third,Benny McConnell,,,0,,1,0
129,00:35:31,Lavey,Shot from play,2,Short,Player 11,0.1775915,0.3336127,-1,#ed1c24,1,0
130,00:35:36,Lavey,Attacks,2,Shot taken,Player 11,,,0,,1,0
131,00:35:53,Killinkere,Free conceded,2,Defensive third,,,,-1,,1,0
132,00:36:01,Lavey,Scoreable free,2,Point,Player 18,0.1903963,0.3586591,1,#ffffff,1,1
133,00:36:05,Lavey,Attacks,2,Mark taken,Player 18,,,1,,1,0
134,00:36:17,Killinkere,Kickout,2,Won clean,Philip Corrigan,0.3733232,0.8595881,1,,1,0
135,00:36:34,Lavey,Free conceded,2,Defensive third,Player 4,,,-1,,1,0
136,00:37:06,Killinkere,Scoreable free,2,Point,Darren Smith,0.866311,0.6341701,1,#ffffff,1,1
137,00:37:10,Killinkere,Attacks,2,Mark taken,Darren Smith,,,1,,1,0
138,00:37:21,Lavey,Kickout,2,Break won,Player 18,0.4067073,0.2045855,1,,1,0
139,00:37:47,Lavey,Shot from play,2,Wide,,,,0,#ed1c24,1,0
140,00:38:03,Killinkere,Kickout,2,Won clean,Ben Philingham,0.5397866,0.2918686,1,,1,0
141,00:38:34,Killinkere,Shot from play,2,Point,Tom Cooney,0.7528964,0.4618809,1,#ffffff,1,1
142,00:38:39,Killinkere,Attacks,2,Shot taken,Tom Cooney,,,0,,1,0
143,00:39:00,Lavey,Kickout,2,Break won,Player 4,0.4666159,0.5734514,1,,1,0
144,00:39:17,Killinkere,Turnover,2,In Contact,Phelim Cusack,,,3,,1,0
145,00:39:36,Killinkere,Possession lost,2,Kick pass,Philip Corrigan,,,-1,,1,0
146,00:39:50,Lavey,Shot from play,2,Goal,,0.1698171,0.4231727,3,#70B12A,1,3
147,00:39:56,Lavey,Attacks,2,Shot taken,,,,0,,1,0
148,00:41:16,Lavey,Substitution,2,Player 21,Player 15,,,0,,YES,0
149,00:41:26,Killinkere,Kickout,2,Sideline ball,,0.3778963,0.9719176,0,,0,0
150,00:41:50,Lavey,Free conceded,2,Defensive third,,,,-1,,1,0
