Event,Time,Team Name,Name,Game Period,Outcome,Player,Location X,Location Y,PSR,Colormark,Positive,Score
113,00:36:10,Killinkere,Turnover,2,In Contact,Neill McCabe,,,3,,1,0
114,00:36:30,Munterconnaught,Shot from play,2,Point,Player 8,0.2347561,0.2804838,1,#ffffff,1,1
115,00:36:42,Munterconnaught,Attacks,2,Shot taken,Player 8,,,0,,1,0
116,00:36:44,Killinkere,Kickout,2,Won clean,Kevin McCabe,0.4277439,0.6888168,1,,1,0
117,00:37:02,Killinkere,Shot from play,2,Wide,Cian McGovern,0.7181402,0.4929992,0,#ed1c24,1,0
118,00:37:08,Killinkere,Attacks,2,Shot taken,Cian McGovern,,,0,,1,0
119,00:37:19,Munterconnaught,Kickout,2,Break lost,Cian McGovern,0.603811,0.4694707,1,,0,0
120,00:37:30,Killinkere,Possession lost,2,Hand pass,James Farrelly,,,-1,,1,0
121,00:37:33,Killinkere,Attacks,2,Carry lost,James Farrelly,,,0,,1,0
122,00:37:52,Killinkere,Free conceded,2,Defensive third,Darren Smith,,,-1,,1,0
123,00:38:51,Munterconnaught,Scoreable free,2,Wide,Player 14,0.3079268,0.4482192,0,#ed1c24,1,0
124,00:39:01,Munterconnaught,Attacks,2,Mark taken,Player 14,,,1,,1,0
125,00:39:11,Killinkere,Kickout,2,Won clean,Alex Sweeney,0.5608231,0.07176345,1,,1,0
126,00:39:28,Killinkere,Shot from play,2,Short,Cian McGovern,0.8342988,0.4231727,-1,#ed1c24,1,0
127,00:39:34,Killinkere,Attacks,2,Shot taken,Cian McGovern,,,0,,1,0
128,00:39:55,Killinkere,Shot from play,2,Wide,Neill McCabe,0.8182927,0.6948887,0,#ed1c24,1,0
129,00:40:00,Killinkere,Attacks,2,Shot taken,Neill McCabe,,,0,,1,0
130,00:40:32,Munterconnaught,Substitution,2,Player 17,Player 6,,,0,,YES,0
131,00:40:46,Killinkere,Free conceded,2,Middle third,Ben Philingham,,,0,,1,0
132,00:41:13,Killinkere,Free conceded,2,Defensive third,Fintan O’Connell,,,-1,,1,0
133,00:42:02,Munterconnaught,Scoreable free,2,2 Points,Player 1,0.2640244,0.2182472,2,#f7941d,1,2
134,00:42:11,Munterconnaught,Attacks,2,Mark taken,Player 1,,,1,,1,0
135,00:42:28,Killinkere,Kickout,2,Won clean,Cian McGovern,0.5786585,0.2554374,1,,1,0
136,00:42:50,Killinkere,Shot from play,2,Wide,Darren Smith,0.8196647,0.3260229,0,#ed1c24,1,0
137,00:42:55,Killinkere,Attacks,2,Shot taken,Darren Smith,,,0,,1,0
138,00:43:01,Munterconnaught,Kickout,2,Sideline ball,,0.5722561,0.9590149,0,,0,0
139,00:44:02,Munterconnaught,Bookings,2,Yellow,Player 11,,,-1,,1,0
140,00:44:21,Killinkere,Scoreable free,2,2 Points,Conall Mooney,0.7003049,0.3525873,2,#f7941d,1,2
141,00:44:29,Killinkere,Attacks,2,Shot taken,Conall Mooney,,,0,,1,0
142,00:44:41,Munterconnaught,Kickout,2,Break lost,James Farrelly,0.5608231,0.5772463,1,,0,0
143,00:44:54,Killinkere,Possession lost,2,Hand pass,Conall Mooney,,,-1,,1,0
144,00:45:35,Killinkere,Turnover,2,In Contact,Kevin McCabe,,,3,,1,0
145,00:46:21,Killinkere,Shot from play,2,Point,Conall Mooney,0.7839939,0.3776337,1,#ffffff,1,1
146,00:46:25,Killinkere,Attacks,2,Shot taken,Conall Mooney,,,0,,1,0
147,00:46:32,Munterconnaught,Kickout,2,Won clean,Player 11,0.4780488,0.5992568,1,,1,0
148,00:46:47,Killinkere,Free conceded,2,Middle third,Neill McCabe,,,0,,1,0
149,00:46:55,Killinkere,Turnover,2,In Contact,Nathan McQuade,,,3,,1,0
150,00:47:21,Killinkere,Shot from play,2,Wide,Ben Philingham,0.8635671,0.2956635,0,#ed1c24,1,0
151,00:47:32,Killinkere,Attacks,2,Shot taken,Ben Philingham,,,0,,1,0
152,00:47:34,Munterconnaught,Kickout,2,Break won,Player 12,0.6010671,0.3730798,1,,1,0
153,00:48:02,Killinkere,Free conceded,2,Defensive third,Benny McConnell,,,-1,,1,0
154,00:48:42,Munterconnaught,Scoreable free,2,Point,Player 14,0.2260671,0.319951,1,#ffffff,1,1
155,00:48:47,Munterconnaught,Attacks,2,Mark taken,Player 14,,,1,,1,0
156,00:48:55,Killinkere,Kickout,2,Break lost,Player 10,0.4428354,0.6607345,1,,0,0
157,00:49:12,Munterconnaught,Shot from play,2,Short,Player 17,0.2050305,0.3389256,-1,#ed1c24,1,0
158,00:49:25,Munterconnaught,Attacks,2,Shot taken,Player 17,,,0,,1,0
159,00:49:32,Killinkere,Turnover,2,In Contact,Benny McConnell,,,3,,1,0
160,00:49:39,Killinkere,Possession lost,2,Hand pass,Alex Sweeney,,,-1,,1,0
161,00:49:53,Munterconnaught,Shot from play,2,Point,Player 8,0.1734756,0.3624541,1,#ffffff,1,1
162,00:49:59,Munterconnaught,Attacks,2,Shot taken,Player 8,,,0,,1,0
163,00:50:24,Munterconnaught,Substitution,2,Player 22,Player 11,,,0,,YES,0
164,00:50:30,Killinkere,Kickout,2,Break lost,Player 15,0.6157012,0.08846108,1,,0,0
165,00:50:57,Killinkere,Free conceded,2,Middle third,Alex Sweeney,,,0,,1,0
166,00:51:34,Munterconnaught,Shot from play,2,Point,Player 7,0.1410061,0.5051429,1,#ffffff,1,1
167,00:51:39,Munterconnaught,Attacks,2,Shot taken,Player 7,,,0,,1,0
168,00:51:55,Munterconnaught,Free conceded,2,Attacking third,Player 3,,,0,,1,0
169,00:52:21,Killinkere,Shot from play,2,Wide,Fiachra Mooney,0.8420731,0.6933708,0,#ed1c24,1,0
170,00:52:27,Killinkere,Attacks,2,Shot taken,Fiachra Mooney,,,0,,1,0
171,00:52:36,Munterconnaught,Kickout,2,Won clean,Player 22,0.4807927,0.6303751,1,,1,0
172,00:52:48,Killinkere,Turnover,2,Interception,Nathan McQuade,,,2,,1,0
173,00:54:22,Killinkere,Bookings,2,Red,Nathan McQuade,,,-3,,1,0
174,00:55:58,Killinkere,Possession lost,2,In Contact,Conall Mooney,,,-1,,1,0
175,00:56:29,Killinkere,Turnover,2,In Contact,Alex Sweeney,,,3,,1,0
176,00:57:07,Killinkere,Shot from play,2,Wide,Fiachra Mooney,0.8091463,0.3487923,0,#ed1c24,1,0
177,00:57:37,Killinkere,Attacks,2,Shot taken,Fiachra Mooney,,,0,,1,0
178,00:57:47,Munterconnaught,Kickout,2,Won clean,Player 9,0.5338415,0.137036,1,,1,0
179,00:58:09,Killinkere,Turnover,2,In Contact,Shane Ryan,,,3,,1,0
180,00:58:14,Munterconnaught,Free conceded,2,Attacking third,,,,0,,1,0
181,00:58:45,Killinkere,Free conceded,2,Middle third,Alex Sweeney,,,0,,1,0
182,00:58:52,Killinkere,Turnover,2,In Contact,Cian McGovern,,,3,,1,0
183,00:58:56,Killinkere,Possession lost,2,Handling,Cian McGovern,,,-1,,1,0
184,00:59:03,Munterconnaught,Shot from play,2,Short,Player 9,0.2868902,0.5036249,-1,#ed1c24,1,0
185,00:59:28,Killinkere,Shot from play,2,Point,Fiachra Mooney,0.9074695,0.6463138,1,#ffffff,1,1
186,00:59:32,Killinkere,Attacks,2,Shot taken,Fiachra Mooney,,,0,,1,0
187,00:59:47,Munterconnaught,Kickout,2,Break won,Player 5,0.5658537,0.4246907,1,,1,0
188,01:00:09,Munterconnaught,Shot from play,2,Short,Player 10,0.1881098,0.3078072,-1,#ed1c24,1,0
189,01:01:05,Munterconnaught,Attacks,2,Shot taken,Player 10,,,0,,1,0
190,01:01:23,Munterconnaught,Scoreable free,2,Short,Player 1,0.3248475,0.3495513,-1,#ed1c24,1,0
191,01:01:49,Killinkere,Possession lost,2,Handling,Ryan Smith,,,-1,,1,0
192,01:02:19,Munterconnaught,Shot from play,2,Short,Player 15,0.1396341,0.2561964,-1,#ed1c24,1,0
193,01:02:30,Munterconnaught,Free conceded,2,Attacking third,Player 9,,,0,,1,0
194,01:02:37,Munterconnaught,Bookings,2,Red,Player 9,,,-3,,1,0
195,01:03:35,Killinkere,Turnover,2,In Contact,Alex Sweeney,,,3,,1,0
196,01:03:45,Killinkere,Free conceded,2,Middle third,Conall Mooney,,,0,,1,0
197,01:04:05,Killinkere,Turnover,2,Interception,Alex Sweeney,,,2,,1,0
198,01:05:23,Killinkere,Substitution,2,Phelim Cusack,Alex Sweeney,,,0,,YES,0
199,01:05:55,Munterconnaught,Scoreable free,2,Wide,Player 1,0.3184451,0.3146381,0,#ed1c24,1,0
200,01:06:23,Killinkere,Kickout,2,Break won,Conall Mooney,0.6083841,0.4041981,1,,1,0
201,01:07:16,Killinkere,Shot from play,2,Wide,Fiachra Mooney,0.8695122,0.7085504,0,#ed1c24,1,0
202,01:07:20,Killinkere,Attacks,2,Shot taken,Fiachra Mooney,,,0,,1,0
203,01:07:26,Munterconnaught,Kickout,2,Lost clean,Ben Philingham,0.5699695,0.729802,1,#ed1c24,0,0
204,01:07:39,Killinkere,Shot from play,2,Point,Neill McCabe,0.8882622,0.7153813,1,#ffffff,1,1
205,01:07:43,Killinkere,Attacks,2,Shot taken,Neill McCabe,,,0,,1,0
206,01:07:57,Killinkere,Free conceded,2,Middle third,Benny McConnell,,,0,,1,0
207,01:08:48,Munterconnaught,Shot from play,2,Save,Player 14,,,0,#ed1c24,1,0
